id,smoker_pred,smoker_prob
200912,0,0.35143152
200913,0,0.2860129
200914,1,0.71722543
200915,0,0.1478156
200916,1,0.58261704
200917,0,0.44397515
200918,1,0.6285251
200919,1,0.84768796
200920,1,0.67322075
200921,1,0.8687047
200922,1,0.5808607
200923,1,0.62171966
200924,1,0.55589837
200925,1,0.6223736
200926,1,0.747026
200927,0,0.011353741
200928,0,0.015880447
200929,1,0.8504027
200930,0,0.039339755
200931,1,0.6264951
200932,1,0.62698686
200933,1,0.73014176
200934,1,0.69501597
200935,1,0.70919687
200936,1,0.8354314
200937,0,0.1658761
200938,1,0.6358394
200939,1,0.7053542
200940,0,0.19592704
200941,0,0.05542313
200942,1,0.6618265
200943,1,0.68818307
200944,0,0.0013565931
200945,1,0.8832358
200946,0,0.024514923
200947,0,0.044375982
200948,1,0.6731719
200949,1,0.6565512
200950,0,0.03817775
200951,1,0.51517886
200952,1,0.58110976
200953,1,0.8838032
200954,0,0.03914628
200955,1,0.5989367
200956,0,0.07712385
200957,0,0.46924484
200958,1,0.7048977
200959,1,0.96979946
200960,1,0.67465585
200961,1,0.54786396
200962,0,0.005232246
200963,0,0.44376805
200964,1,0.8582807
200965,0,0.00058234524
200966,0,0.16026728
200967,0,0.4820586
200968,1,0.6997154
200969,1,0.6646729
200970,0,0.27740812
200971,1,0.755361
200972,1,0.7465479
200973,0,0.4096164
200974,1,0.8069139
200975,1,0.5128542
200976,1,0.5168107
200977,1,0.8526332
200978,1,0.78579605
200979,0,0.041856952
200980,1,0.7492213
200981,1,0.58064556
200982,1,0.609423
200983,0,0.0017018206
200984,0,0.016738579
200985,0,0.0062061464
200986,0,0.28492895
200987,0,0.45616707
200988,0,0.4908432
200989,1,0.8331603
200990,0,0.17220995
200991,1,0.56562895
200992,1,0.76156473
200993,0,0.39233756
200994,0,0.007046065
200995,0,0.19974054
200996,0,0.45468622
200997,0,0.045471996
200998,0,0.27099395
200999,1,0.91698927
201000,0,0.22956285
201001,0,0.0069168787
201002,0,0.34161538
201003,1,0.7616536
201004,0,0.030415198
201005,0,0.42693606
201006,0,0.0021571754
201007,1,0.704552
201008,0,0.2769494
201009,0,0.41555968
201010,0,0.01768712
201011,0,0.0036811274
201012,1,0.8083093
201013,1,0.70859873
201014,0,0.007885961
201015,0,0.09045572
201016,1,0.7606191
201017,1,0.62226796
201018,1,0.6248463
201019,1,0.89561176
201020,0,0.013935547
201021,0,0.20730364
201022,0,0.0007120449
201023,0,0.0030320988
201024,0,0.416261
201025,1,0.8532802
201026,1,0.5520874
201027,0,0.007687255
201028,0,0.42091823
201029,1,0.93068737
201030,1,0.60031825
201031,0,0.11433831
201032,1,0.5545733
201033,1,0.52289915
201034,0,0.013774193
201035,0,0.0031675627
201036,1,0.5933686
201037,1,0.9242705
201038,1,0.55398273
201039,0,0.15446778
201040,0,0.030271534
201041,1,0.8422154
201042,0,0.038439568
201043,0,0.035098713
201044,1,0.9362913
201045,0,0.38555408
201046,1,0.62398916
201047,0,0.15097801
201048,0,0.3916071
201049,0,0.3725884
201050,1,0.68604064
201051,1,0.6488854
201052,1,0.8154952
201053,0,0.0014393986
201054,0,0.21501864
201055,0,0.0048449957
201056,1,0.7499841
201057,0,0.46105585
201058,0,0.3387579
201059,0,0.4147571
201060,1,0.6627051
201061,1,0.6947184
201062,0,0.08008007
201063,1,0.5116577
201064,0,0.024288356
201065,1,0.52160805
201066,0,0.00266707
201067,0,0.0010795827
201068,0,0.024944125
201069,1,0.7402553
201070,1,0.5378758
201071,0,0.007402124
201072,0,0.45101622
201073,1,0.5837705
201074,1,0.6632688
201075,1,0.6829974
201076,0,0.03695352
201077,1,0.6799338
201078,1,0.7725728
201079,1,0.75837815
201080,1,0.6257896
201081,0,0.41565263
201082,0,0.04981242
201083,1,0.60429066
201084,0,0.015368271
201085,0,0.0027196296
201086,1,0.71524686
201087,0,0.048265636
201088,0,0.042807594
201089,1,0.5254222
201090,0,0.2439594
201091,1,0.5997659
201092,1,0.6864855
201093,1,0.66334325
201094,1,0.751009
201095,0,0.038926486
201096,0,0.45165733
201097,0,0.34241393
201098,0,0.2562847
201099,1,0.56884146
201100,1,0.6037866
201101,0,0.1880743
201102,1,0.8262745
201103,0,0.48409557
201104,1,0.87811935
201105,1,0.6605704
201106,0,0.025097022
201107,0,0.07081052
201108,0,0.020598495
201109,1,0.8310796
201110,0,0.042376257
201111,0,0.29426834
201112,1,0.713933
201113,0,0.008817808
201114,1,0.8517887
201115,0,0.46751434
201116,1,0.8382369
201117,1,0.69340956
201118,1,0.86537385
201119,0,0.48178127
201120,1,0.87558913
201121,1,0.7699273
201122,0,0.08684219
201123,1,0.69768965
201124,0,0.4526914
201125,0,0.43190786
201126,1,0.9049692
201127,0,0.39475727
201128,0,0.35096127
201129,1,0.52157444
201130,0,0.020393183
201131,1,0.6281988
201132,1,0.63034624
201133,0,0.33535576
201134,0,0.0049329717
201135,1,0.8934758
201136,1,0.528131
201137,0,0.33214304
201138,0,0.07093427
201139,0,0.4460285
201140,1,0.64270085
201141,0,0.47987288
201142,1,0.5938075
201143,0,0.0031015452
201144,0,0.019204507
201145,0,0.010865198
201146,1,0.6758824
201147,1,0.70348036
201148,0,0.055289492
201149,0,0.03732692
201150,0,0.24350426
201151,0,0.01769603
201152,0,0.0026481987
201153,1,0.7462205
201154,0,0.47168314
201155,0,0.4763925
201156,1,0.7451507
201157,0,0.00084732106
201158,1,0.7706244
201159,1,0.80180097
201160,1,0.6709473
201161,1,0.76656634
201162,0,0.48712692
201163,0,0.0055254847
201164,1,0.8650975
201165,0,0.17828481
201166,0,0.3722457
201167,0,0.36823204
201168,0,0.033749342
201169,0,0.48565787
201170,1,0.7627756
201171,0,0.041347347
201172,1,0.7952494
201173,0,0.36203042
201174,0,0.10286078
201175,0,0.044543106
201176,1,0.7473617
201177,0,0.002221507
201178,0,0.44298303
201179,1,0.6687645
201180,1,0.67263633
201181,1,0.7885762
201182,1,0.53798205
201183,0,0.27271894
201184,0,0.02241557
201185,1,0.8993074
201186,1,0.57518995
201187,1,0.6610452
201188,0,0.014913915
201189,0,0.3582851
201190,0,0.0022555937
201191,1,0.7908959
201192,1,0.66020614
201193,0,0.020436514
201194,0,0.344579
201195,0,0.003069872
201196,0,0.010743521
201197,1,0.87558234
201198,1,0.76929885
201199,1,0.72809947
201200,0,0.0022914547
201201,0,0.37267804
201202,0,0.017300062
201203,0,0.00060509884
201204,1,0.50933874
201205,1,0.95992947
201206,0,0.22306067
201207,1,0.8123475
201208,0,0.185176
201209,0,0.0024695604
201210,0,0.18981071
201211,0,0.018066008
201212,1,0.5400796
201213,1,0.9056215
201214,1,0.7028616
201215,0,0.0042255437
201216,0,0.39337966
201217,1,0.7262426
201218,1,0.7779882
201219,0,0.18134648
201220,0,0.017844133
201221,1,0.7755244
201222,1,0.68355787
201223,0,0.22205107
201224,0,0.016287925
201225,0,0.039215278
201226,1,0.69131815
201227,0,0.0017832366
201228,1,0.81156075
201229,0,0.45831707
201230,0,0.017937811
201231,0,0.3943408
201232,0,0.49569026
201233,1,0.7058865
201234,1,0.7251329
201235,0,0.14803614
201236,1,0.61156
201237,0,0.022106176
201238,0,0.36206746
201239,0,0.014923297
201240,0,0.12304398
201241,1,0.7988095
201242,1,0.82455784
201243,0,0.16104986
201244,0,0.0012619195
201245,1,0.6780945
201246,1,0.84592247
201247,1,0.7858034
201248,0,0.02903708
201249,1,0.71888375
201250,1,0.55129427
201251,0,0.0062438827
201252,1,0.54061115
201253,0,0.0018682453
201254,0,0.0034850966
201255,1,0.7745903
201256,0,0.18967734
201257,0,0.010679536
201258,0,0.01373046
201259,0,0.009960926
201260,0,0.41616738
201261,0,0.0424145
201262,0,0.00039978247
201263,0,0.012104707
201264,1,0.81488705
201265,0,0.05488535
201266,0,0.0010760004
201267,1,0.577122
201268,1,0.63029474
201269,1,0.5247282
201270,0,0.15976548
201271,1,0.7844031
201272,1,0.5333389
201273,1,0.64185756
201274,1,0.57525086
201275,1,0.76086473
201276,1,0.61279094
201277,1,0.77885807
201278,0,0.006584043
201279,0,0.024727076
201280,1,0.6311605
201281,1,0.6771412
201282,0,0.21731028
201283,1,0.7321299
201284,1,0.6788556
201285,0,0.12044436
201286,1,0.6032113
201287,1,0.8566367
201288,1,0.6160562
201289,0,0.019618534
201290,0,0.43682608
201291,0,0.0537068
201292,1,0.698813
201293,0,0.10440031
201294,0,0.0010086175
201295,0,0.017794086
201296,1,0.6307206
201297,1,0.5443744
201298,0,0.062047753
201299,1,0.6988165
201300,0,0.0009719113
201301,1,0.6950902
201302,0,0.038678426
201303,1,0.7050878
201304,1,0.64212
201305,1,0.56642175
201306,0,0.15427722
201307,0,0.012362085
201308,0,0.36797348
201309,1,0.6638892
201310,1,0.90023255
201311,1,0.7304765
201312,0,0.004070513
201313,0,0.3076678
201314,1,0.53270215
201315,1,0.9065099
201316,0,0.3870238
201317,0,0.3935162
201318,0,0.05383927
201319,1,0.8758515
201320,1,0.6815962
201321,0,0.30967492
201322,1,0.65655667
201323,1,0.768792
201324,0,0.043934073
201325,1,0.7909259
201326,1,0.9326772
201327,0,0.47186318
201328,0,0.015313313
201329,1,0.8572322
201330,0,0.4995093
201331,0,0.036905166
201332,1,0.7531311
201333,1,0.60112023
201334,1,0.57940006
201335,0,0.0067956066
201336,1,0.74015427
201337,1,0.77106225
201338,0,0.32357264
201339,1,0.68706477
201340,1,0.87264764
201341,0,0.0014169363
201342,0,0.025670093
201343,0,0.0037131137
201344,1,0.52320546
201345,1,0.76053804
201346,0,0.39253289
201347,1,0.8952824
201348,0,0.49228838
201349,0,0.0037816868
201350,0,0.29428113
201351,0,0.20242617
201352,1,0.68676007
201353,1,0.6942148
201354,1,0.7049429
201355,0,0.49402964
201356,1,0.68753195
201357,0,0.25540942
201358,0,0.11644252
201359,1,0.931478
201360,0,0.13492285
201361,1,0.8570953
201362,0,0.020918116
201363,1,0.787848
201364,0,0.012901301
201365,0,0.16588576
201366,1,0.69162
201367,0,0.42374888
201368,0,0.009004603
201369,1,0.7713765
201370,0,0.0022870458
201371,0,0.43582577
201372,0,0.26890424
201373,0,0.41802168
201374,1,0.7914471
201375,1,0.6339869
201376,1,0.6170148
201377,0,0.24567196
201378,1,0.7112527
201379,0,0.012729406
201380,0,0.036738917
201381,1,0.7915996
201382,1,0.8907974
201383,1,0.5544383
201384,1,0.5924399
201385,1,0.8372723
201386,1,0.72617185
201387,1,0.75356644
201388,0,0.45932525
201389,0,0.4255824
201390,0,0.0058728615
201391,1,0.8789645
201392,0,0.07247457
201393,1,0.6446642
201394,0,0.15959266
201395,1,0.8426238
201396,0,0.091317
201397,0,0.31356665
201398,1,0.6729603
201399,1,0.79950553
201400,1,0.79742974
201401,0,0.0043332274
201402,1,0.75887644
201403,1,0.7531075
201404,0,0.463785
201405,1,0.79474604
201406,0,0.44996393
201407,1,0.87711364
201408,1,0.64554954
201409,0,0.019699711
201410,1,0.677999
201411,1,0.5725853
201412,1,0.8000558
201413,1,0.50537115
201414,1,0.55429685
201415,0,0.036646843
201416,0,0.4993343
201417,0,0.06791028
201418,1,0.74293447
201419,1,0.67297566
201420,1,0.54642045
201421,0,0.49674612
201422,0,0.05772605
201423,1,0.5122421
201424,0,0.350733
201425,0,0.47669938
201426,0,0.24566588
201427,1,0.7677527
201428,1,0.63115454
201429,1,0.8679469
201430,0,0.103651166
201431,0,0.23882419
201432,1,0.77721125
201433,0,0.47905222
201434,0,0.47790954
201435,1,0.8014827
201436,0,0.4482319
201437,0,0.4125559
201438,1,0.5071057
201439,0,0.42417088
201440,0,0.0497919
201441,0,0.44644934
201442,1,0.78467244
201443,0,0.3574608
201444,1,0.83507514
201445,1,0.6104785
201446,0,0.10339554
201447,1,0.9270904
201448,0,0.006497492
201449,0,0.26238114
201450,1,0.5711967
201451,0,0.018458791
201452,1,0.55075026
201453,0,0.30013394
201454,0,0.013358957
201455,0,0.012512817
201456,1,0.72647595
201457,1,0.90455484
201458,0,0.42011595
201459,1,0.78328824
201460,0,0.27871683
201461,1,0.7470129
201462,1,0.8005393
201463,0,0.055004545
201464,0,0.021028055
201465,0,0.008380989
201466,0,0.4640003
201467,1,0.72893095
201468,0,0.338508
201469,1,0.60234225
201470,0,0.32060054
201471,0,0.08796678
201472,1,0.5030026
201473,0,0.4035698
201474,0,0.01313658
201475,1,0.81268954
201476,0,0.028862927
201477,1,0.6705625
201478,1,0.62396836
201479,1,0.8948276
201480,0,0.49435997
201481,0,0.25684938
201482,0,0.3516435
201483,1,0.50459045
201484,0,0.020842968
201485,0,0.13710219
201486,0,0.35126022
201487,1,0.5440766
201488,0,0.015664045
201489,0,0.042129967
201490,0,0.008842009
201491,0,0.008494849
201492,1,0.9950849
201493,0,0.29313043
201494,0,0.35090622
201495,0,0.3209124
201496,0,0.0073479447
201497,0,0.050271884
201498,1,0.5436365
201499,0,0.045713548
201500,1,0.8276161
201501,0,0.1631628
201502,0,0.45000312
201503,0,0.47605854
201504,0,0.3801306
201505,1,0.7352791
201506,1,0.5596299
201507,0,0.01732547
201508,1,0.5247332
201509,0,0.013308557
201510,0,0.27945277
201511,1,0.5450938
201512,0,0.46334052
201513,1,0.64324343
201514,0,0.00078051136
201515,0,0.24062327
201516,1,0.87969047
201517,0,0.3472995
201518,0,0.07178778
201519,0,0.3827654
201520,0,0.03902605
201521,1,0.5342554
201522,1,0.6417883
201523,0,0.03732694
201524,0,0.42625424
201525,0,0.24116594
201526,0,0.013488946
201527,0,0.018244112
201528,1,0.7772112
201529,1,0.60236293
201530,1,0.7950296
201531,0,0.05888264
201532,1,0.6582331
201533,0,0.20111881
201534,1,0.8479679
201535,0,0.02105479
201536,0,0.0022356045
201537,1,0.73964876
201538,1,0.61879945
201539,0,0.090064935
201540,0,0.15548675
201541,0,0.004568197
201542,0,0.36560306
201543,1,0.6520025
201544,0,0.0025954465
201545,1,0.8205933
201546,0,0.03571594
201547,1,0.5484287
201548,1,0.50221807
201549,0,0.0065277508
201550,1,0.8926941
201551,1,0.6051151
201552,0,0.0033439922
201553,0,0.37705925
201554,0,0.0727647
201555,0,0.3931788
201556,0,0.32384905
201557,0,0.14944202
201558,0,0.014202764
201559,0,0.30790412
201560,1,0.7172064
201561,0,0.083632395
201562,1,0.5852896
201563,1,0.69049084
201564,1,0.72015613
201565,0,0.44006544
201566,1,0.8072595
201567,0,0.0013169221
201568,0,0.45431763
201569,0,0.4904689
201570,1,0.6226063
201571,0,0.016890278
201572,1,0.7261889
201573,0,0.37236962
201574,1,0.76611686
201575,0,0.4812435
201576,1,0.69472367
201577,0,0.45182344
201578,0,0.4851816
201579,1,0.8017319
201580,0,0.45783228
201581,1,0.67232203
201582,1,0.7735295
201583,1,0.84687304
201584,1,0.70311785
201585,1,0.73200446
201586,1,0.70851874
201587,0,0.21741945
201588,1,0.6064608
201589,1,0.741969
201590,0,0.031053063
201591,0,0.039730363
201592,0,0.025304731
201593,1,0.6624313
201594,1,0.76688826
201595,0,0.37791997
201596,0,0.11778631
201597,0,0.04334952
201598,1,0.7538769
201599,1,0.7240776
201600,0,0.41432086
201601,0,0.0019764756
201602,0,0.0055155787
201603,0,0.0041293832
201604,0,0.059243526
201605,1,0.6206276
201606,1,0.620158
201607,0,0.021147791
201608,1,0.886071
201609,0,0.21755354
201610,0,0.022275839
201611,1,0.75350046
201612,1,0.7455023
201613,1,0.50278044
201614,0,0.02395715
201615,1,0.6384541
201616,1,0.57361084
201617,0,0.014544175
201618,0,0.32872328
201619,1,0.5561625
201620,1,0.6941504
201621,0,0.061845448
201622,0,0.17202444
201623,1,0.63239974
201624,0,0.011584354
201625,0,0.0011744535
201626,0,0.002865316
201627,1,0.5317837
201628,0,0.32585308
201629,0,0.18282788
201630,0,0.28072247
201631,0,0.4387368
201632,0,0.004015008
201633,0,0.47164974
201634,1,0.8426666
201635,0,0.07342669
201636,0,0.45861158
201637,1,0.8704111
201638,0,0.1866089
201639,1,0.6331881
201640,1,0.64455557
201641,0,0.44047096
201642,1,0.523612
201643,0,0.04468356
201644,0,0.017095506
201645,0,0.029740812
201646,0,0.009531008
201647,0,0.08133611
201648,1,0.5717689
201649,1,0.8013707
201650,0,0.1685979
201651,0,0.11752189
201652,1,0.5626127
201653,0,0.03514153
201654,0,0.0047437944
201655,1,0.53151876
201656,0,0.016297432
201657,1,0.74083984
201658,0,0.31406194
201659,0,0.32009736
201660,0,0.3752064
201661,0,0.004366937
201662,1,0.58018625
201663,0,0.41495046
201664,0,0.03435551
201665,1,0.8231109
201666,0,0.4958446
201667,0,0.17286946
201668,1,0.7566957
201669,1,0.6211023
201670,0,0.0044439305
201671,0,0.074895784
201672,1,0.72935355
201673,1,0.78076524
201674,0,0.06338652
201675,0,0.19922437
201676,0,0.01614269
201677,0,0.22000027
201678,1,0.69632894
201679,0,0.36802986
201680,0,0.020871438
201681,0,0.00025954895
201682,0,0.49671006
201683,1,0.5004207
201684,0,0.30701488
201685,0,0.41998944
201686,0,0.49235582
201687,1,0.66684985
201688,0,0.0052562575
201689,0,0.0067388844
201690,0,0.0067488435
201691,0,0.49626225
201692,0,0.033655446
201693,1,0.7391216
201694,1,0.65427667
201695,0,0.47733822
201696,0,0.15002406
201697,1,0.7732009
201698,0,0.41488305
201699,1,0.6936805
201700,1,0.5556288
201701,0,0.4178738
201702,1,0.73532856
201703,0,0.055922147
201704,0,0.037369713
201705,1,0.50937474
201706,1,0.7274388
201707,1,0.7100962
201708,1,0.70406586
201709,0,0.012345673
201710,1,0.7861472
201711,0,0.032855853
201712,1,0.59410566
201713,0,0.016513657
201714,1,0.7982162
201715,0,0.011559718
201716,1,0.71577376
201717,1,0.7063186
201718,1,0.8968456
201719,1,0.7459059
201720,0,0.06676523
201721,0,0.37161702
201722,1,0.57655835
201723,1,0.67943656
201724,1,0.7225411
201725,0,0.32481745
201726,0,0.4751796
201727,1,0.5825616
201728,0,0.033091344
201729,1,0.6134236
201730,1,0.8291822
201731,1,0.8427902
201732,1,0.75079805
201733,1,0.8793345
201734,1,0.89648265
201735,1,0.706899
201736,1,0.7032653
201737,0,0.42475674
201738,1,0.750586
201739,1,0.84431404
201740,1,0.77751917
201741,1,0.7194332
201742,1,0.56323004
201743,0,0.03119734
201744,1,0.84531116
201745,0,0.01577511
201746,1,0.63283753
201747,1,0.6064387
201748,1,0.53984624
201749,1,0.63194704
201750,1,0.54767364
201751,1,0.64084566
201752,0,0.14712311
201753,0,0.0061051617
201754,1,0.8559406
201755,0,0.015871514
201756,0,0.0026614482
201757,1,0.5608748
201758,1,0.6949668
201759,0,0.2821337
201760,1,0.7906669
201761,0,0.4934962
201762,1,0.7960867
201763,0,0.12884536
201764,1,0.7390047
201765,1,0.60698974
201766,0,0.009206508
201767,1,0.76354045
201768,1,0.5636092
201769,0,0.43056184
201770,0,0.16877198
201771,0,0.007163732
201772,1,0.6306188
201773,1,0.74196434
201774,0,0.048058633
201775,1,0.61316013
201776,1,0.5923027
201777,1,0.7610524
201778,0,0.005451648
201779,1,0.70024663
201780,0,0.29638046
201781,1,0.7444224
201782,1,0.545542
201783,0,0.0635902
201784,0,0.045859534
201785,1,0.6621255
201786,0,0.09819004
201787,0,0.049541704
201788,0,0.44424388
201789,1,0.7488589
201790,1,0.6490105
201791,0,0.3373015
201792,0,0.17712563
201793,1,0.699513
201794,0,0.44342268
201795,1,0.5317339
201796,0,0.0017134633
201797,0,0.018984137
201798,1,0.7011268
201799,0,0.009229938
201800,1,0.8397646
201801,1,0.80044305
201802,0,0.18793915
201803,0,0.004926401
201804,1,0.8465229
201805,0,0.44339618
201806,0,0.0059206313
201807,1,0.603071
201808,0,0.060683273
201809,1,0.80128175
201810,1,0.58675075
201811,0,0.022023538
201812,0,0.008070065
201813,1,0.8648529
201814,0,0.0013052536
201815,1,0.86062133
201816,0,0.13821445
201817,0,0.40209743
201818,0,0.00051483855
201819,1,0.9022844
201820,0,0.03720091
201821,0,0.12675983
201822,1,0.822439
201823,1,0.78663504
201824,1,0.8230091
201825,0,0.15806852
201826,1,0.5347729
201827,1,0.65487117
201828,1,0.8732954
201829,1,0.6321523
201830,0,0.49700642
201831,1,0.6997425
201832,1,0.7000288
201833,0,0.2521496
201834,1,0.8462822
201835,1,0.55261153
201836,1,0.82995135
201837,0,0.007851019
201838,1,0.77348506
201839,1,0.5219395
201840,0,0.113816425
201841,1,0.89481986
201842,1,0.63297766
201843,1,0.7582792
201844,0,0.32439595
201845,1,0.66518945
201846,0,0.010315502
201847,1,0.899559
201848,1,0.88321257
201849,1,0.6605201
201850,1,0.8221207
201851,1,0.75946206
201852,0,0.19681586
201853,1,0.8747766
201854,1,0.5570919
201855,1,0.9271814
201856,1,0.9059317
201857,1,0.9220878
201858,0,0.3891423
201859,1,0.8048852
201860,0,0.08141546
201861,0,0.41922653
201862,0,0.123759784
201863,0,0.022663344
201864,1,0.86178035
201865,0,0.00846861
201866,1,0.54730743
201867,1,0.6278821
201868,1,0.75998235
201869,1,0.7056504
201870,0,0.3595662
201871,0,0.03206801
201872,1,0.82060075
201873,0,0.22145799
201874,1,0.5420856
201875,0,0.011553961
201876,0,0.009159668
201877,1,0.8267074
201878,0,0.39451367
201879,1,0.69666636
201880,1,0.6490999
201881,0,0.11490234
201882,1,0.55855274
201883,0,0.43871623
201884,0,0.45311934
201885,1,0.80294174
201886,1,0.50391006
201887,0,0.011457984
201888,1,0.5654338
201889,0,0.32556838
201890,0,0.44100577
201891,0,0.2585265
201892,1,0.58678377
201893,1,0.8292504
201894,0,0.016427623
201895,1,0.64581937
201896,0,0.16116285
201897,0,0.4920238
201898,0,0.4707701
201899,1,0.73122424
201900,1,0.843608
201901,1,0.66465133
201902,0,0.0012757897
201903,1,0.9520275
201904,1,0.9236405
201905,1,0.6143948
201906,1,0.6786185
201907,0,0.44470298
201908,0,0.15608166
201909,1,0.6814987
201910,1,0.5623385
201911,0,0.3757243
201912,0,0.071560934
201913,1,0.7870597
201914,0,0.0032335247
201915,0,0.46845874
201916,0,0.0013857504
201917,1,0.7133314
201918,0,0.32425234
201919,0,0.014952437
201920,0,0.113749005
201921,0,0.011561445
201922,1,0.6305125
201923,1,0.7762333
201924,1,0.5053505
201925,1,0.8248937
201926,1,0.7441914
201927,0,0.082364954
201928,0,0.22113502
201929,1,0.83995306
201930,0,0.15919161
201931,1,0.79707855
201932,0,0.00051846704
201933,0,0.21163216
201934,1,0.93508387
201935,1,0.84315073
201936,1,0.5273791
201937,0,0.014011338
201938,0,0.0047093355
201939,0,0.026749568
201940,0,0.40880036
201941,1,0.5462642
201942,0,0.048793003
201943,1,0.50333977
201944,0,0.31422028
201945,1,0.7350472
201946,0,0.08101719
201947,1,0.5308259
201948,1,0.7466251
201949,0,0.012258296
201950,1,0.70758843
201951,0,0.47002617
201952,0,0.21401247
201953,1,0.7114001
201954,1,0.7990944
201955,0,0.071590155
201956,0,0.0779295
201957,1,0.784239
201958,0,0.49752563
201959,0,0.2507072
201960,0,0.4009687
201961,1,0.64946014
201962,1,0.54675525
201963,0,0.057730056
201964,1,0.7844794
201965,1,0.6594392
201966,1,0.866681
201967,1,0.75384456
201968,1,0.6568354
201969,0,0.016786726
201970,0,0.41020253
201971,0,0.4781845
201972,1,0.86317754
201973,0,0.0386467
201974,0,0.014844035
201975,1,0.81052214
201976,0,0.044311088
201977,0,0.35935324
201978,0,0.023771381
201979,0,0.06094008
201980,0,0.020868009
201981,1,0.8809405
201982,1,0.8942641
201983,0,0.01676368
201984,1,0.77849907
201985,0,0.039004035
201986,1,0.9087069
201987,0,0.0021655075
201988,0,0.47514835
201989,1,0.5861708
201990,1,0.78121495
201991,1,0.6951952
201992,1,0.85937864
201993,1,0.6931573
201994,1,0.8812185
201995,0,0.003491823
201996,1,0.7713275
201997,1,0.8608681
201998,0,0.45083255
201999,1,0.7173946
202000,0,0.0054336623
202001,0,0.31669396
202002,0,0.007342364
202003,1,0.5127295
202004,0,0.017959632
202005,0,0.44958493
202006,1,0.5502747
202007,1,0.50938827
202008,1,0.6610458
202009,1,0.8682275
202010,0,0.027749272
202011,0,0.49996322
202012,0,0.022741282
202013,0,0.31243846
202014,1,0.70233506
202015,1,0.8877039
202016,0,0.4773392
202017,0,0.005313233
202018,0,0.35833165
202019,0,0.40503964
202020,1,0.7877832
202021,0,0.040899176
202022,1,0.53806967
202023,1,0.6321024
202024,1,0.8366004
202025,1,0.736188
202026,1,0.50269616
202027,0,0.37888098
202028,1,0.7765849
202029,0,0.004786635
202030,0,0.0059155426
202031,1,0.54729193
202032,0,0.010066395
202033,0,0.018511888
202034,0,0.34546906
202035,1,0.6163305
202036,0,0.1941962
202037,0,0.39743558
202038,1,0.9398354
202039,1,0.77029955
202040,1,0.5231949
202041,0,0.41386423
202042,0,0.0941896
202043,0,0.05822231
202044,0,0.2809691
202045,0,0.4304895
202046,1,0.82446927
202047,1,0.63301516
202048,1,0.7913862
202049,1,0.75879484
202050,0,0.23852287
202051,0,0.2768791
202052,1,0.8079467
202053,1,0.6945821
202054,1,0.5175026
202055,0,0.060089286
202056,1,0.6084103
202057,1,0.74404824
202058,0,0.377599
202059,0,0.062225398
202060,0,0.012275074
202061,0,0.48516187
202062,0,0.025408644
202063,1,0.50732386
202064,1,0.77458394
202065,0,0.0042541465
202066,1,0.7174545
202067,0,0.25940824
202068,0,0.47197977
202069,1,0.8198031
202070,1,0.6157755
202071,0,0.3265194
202072,0,0.4657147
202073,1,0.73641354
202074,0,0.036006298
202075,1,0.59521824
202076,0,0.016463881
202077,1,0.9274426
202078,0,0.37193602
202079,0,0.00088144274
202080,1,0.8032634
202081,0,0.4249027
202082,0,0.17681283
202083,1,0.62144697
202084,1,0.6575441
202085,1,0.7187471
202086,1,0.6127637
202087,1,0.7291753
202088,0,0.20155384
202089,0,0.24929723
202090,0,0.0022580076
202091,1,0.8157669
202092,0,0.020732358
202093,1,0.893183
202094,0,0.24172632
202095,1,0.71949285
202096,1,0.8822331
202097,1,0.7631693
202098,0,0.45686477
202099,0,0.0035990705
202100,0,0.021928195
202101,0,0.28059644
202102,0,0.36329362
202103,0,0.0050549717
202104,1,0.585802
202105,1,0.74908596
202106,1,0.50092614
202107,1,0.5215697
202108,1,0.5433824
202109,0,0.3607477
202110,1,0.58454967
202111,0,0.007589062
202112,1,0.5121263
202113,0,0.36209974
202114,1,0.56290627
202115,0,0.03634114
202116,1,0.78323406
202117,1,0.7746945
202118,1,0.7817422
202119,0,0.27423915
202120,0,0.3474292
202121,0,0.3247355
202122,0,0.3128695
202123,1,0.80317354
202124,1,0.5824316
202125,1,0.81309307
202126,0,0.29677847
202127,1,0.77650285
202128,1,0.63294685
202129,0,0.17874222
202130,0,0.48871136
202131,0,0.032464042
202132,0,0.15673704
202133,1,0.71684545
202134,0,0.06863881
202135,0,0.0059733386
202136,0,0.41889596
202137,1,0.5050828
202138,0,0.3418829
202139,1,0.6084766
202140,1,0.56019104
202141,1,0.7597304
202142,1,0.7508772
202143,1,0.73448
202144,0,0.048649002
202145,0,0.4409199
202146,0,0.07188163
202147,1,0.65227646
202148,0,0.34935033
202149,0,0.07918522
202150,0,0.12278026
202151,0,0.18831605
202152,0,0.042767093
202153,0,0.4232484
202154,0,0.026704231
202155,0,0.047912993
202156,1,0.7400081
202157,1,0.8027559
202158,0,0.33877793
202159,1,0.7228791
202160,1,0.5294999
202161,0,0.30802336
202162,0,9.2081216e-05
202163,1,0.7743822
202164,1,0.574082
202165,0,0.19562198
202166,1,0.72184277
202167,1,0.84359205
202168,1,0.7552878
202169,0,0.27334583
202170,1,0.66377985
202171,0,0.01941258
202172,0,0.13257453
202173,1,0.61821204
202174,0,0.37901303
202175,1,0.6664417
202176,1,0.78317904
202177,0,0.3033695
202178,1,0.70995706
202179,1,0.747769
